Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Attrition
474,0.42,0.56,2,149,3,0,0,sales,low,Yes
475,0.87,1,5,242,5,0,0,sales,low,Yes
476,0.45,0.57,2,134,3,0,0,sales,low,Yes
477,0.11,0.87,5,271,4,0,0,sales,low,Yes
478,0.09,0.79,6,275,4,0,0,sales,low,Yes
479,0.76,0.83,5,227,5,0,0,sales,low,Yes
480,0.11,0.96,7,277,5,0,0,sales,low,Yes
481,0.37,0.49,2,151,3,0,0,sales,low,Yes
482,0.1,0.79,6,274,4,0,0,sales,low,Yes
483,0.77,0.87,4,242,6,0,0,sales,low,Yes
484,0.42,0.54,2,143,3,1,0,sales,low,Yes
485,0.38,0.52,2,145,3,0,0,sales,low,Yes
486,0.32,0.95,5,172,2,0,0,sales,low,Yes
487,0.38,0.49,2,135,3,0,0,accounting,low,Yes
488,0.19,1,4,192,4,0,0,accounting,low,Yes
489,0.1,0.83,7,276,4,0,0,accounting,low,Yes
490,0.76,0.88,4,206,4,0,0,hr,medium,Yes
491,0.53,0.56,4,281,6,0,0,hr,medium,Yes
492,0.39,0.51,2,151,3,0,0,hr,medium,Yes
493,0.11,0.83,6,244,4,0,0,hr,medium,Yes
494,0.1,0.94,6,309,4,0,0,technical,medium,Yes
495,0.84,1,5,218,5,0,0,technical,medium,Yes
496,0.82,0.99,4,263,6,0,0,technical,medium,Yes
497,0.1,0.82,6,244,4,0,0,technical,medium,Yes
498,0.59,0.49,7,263,4,0,0,technical,medium,Yes
499,0.44,0.48,2,143,3,0,0,technical,medium,Yes
500,0.89,0.95,2,181,5,0,0,technical,medium,Yes
501,0.91,0.84,5,265,5,0,0,technical,medium,Yes
502,0.66,0.57,5,161,5,0,0,technical,high,Yes
503,0.11,0.87,7,282,5,0,0,technical,low,Yes
504,0.43,0.51,2,155,3,0,0,technical,medium,Yes
505,0.78,0.83,4,217,6,0,0,support,medium,Yes
506,0.11,0.97,6,289,5,0,0,support,medium,Yes
507,0.83,0.98,4,259,5,0,0,support,medium,Yes
508,0.39,0.54,2,158,3,0,0,support,low,Yes
509,0.38,0.55,2,158,3,0,0,support,low,Yes
510,0.37,0.57,2,155,3,0,0,support,low,Yes
511,0.44,0.48,2,146,3,0,0,support,low,Yes
512,0.53,0.85,2,164,5,0,0,support,low,Yes
513,0.09,0.96,6,259,4,0,0,support,low,Yes
514,0.11,0.89,6,293,4,0,0,support,low,Yes
515,0.83,0.96,5,275,5,0,0,support,low,Yes
516,0.88,1,5,219,6,1,0,technical,low,Yes
517,0.1,0.89,6,247,4,0,0,technical,low,Yes
518,0.09,0.86,7,309,4,0,0,technical,low,Yes
519,0.44,0.54,2,151,3,0,0,management,low,Yes
520,0.39,0.51,2,129,3,0,0,IT,low,Yes
521,0.87,0.94,4,274,5,0,0,IT,low,Yes
522,0.74,0.99,4,233,5,0,0,IT,low,Yes
523,0.1,0.95,7,289,4,0,0,IT,low,Yes
524,0.74,0.82,4,239,6,0,0,IT,low,Yes
525,0.75,0.99,5,221,5,0,0,product_mng,low,Yes
526,0.41,0.56,2,150,3,0,0,product_mng,low,Yes
527,0.41,0.45,2,144,3,1,0,product_mng,low,Yes
528,0.09,0.9,7,289,4,0,0,product_mng,low,Yes
529,0.09,0.8,6,301,5,0,0,IT,medium,Yes
530,0.39,0.57,2,145,3,0,0,accounting,medium,Yes
531,0.4,0.56,2,137,3,0,0,accounting,medium,Yes
532,0.37,0.54,2,131,3,1,0,hr,medium,Yes
533,0.1,0.84,6,246,4,0,0,hr,medium,Yes
534,0.43,0.51,2,136,3,0,0,hr,medium,Yes
535,0.75,0.85,5,240,6,1,0,marketing,medium,Yes
536,0.37,0.56,2,156,3,0,0,sales,medium,Yes
537,0.11,0.85,6,305,4,0,0,accounting,medium,Yes
538,0.45,0.45,2,154,3,1,0,support,medium,Yes
539,0.87,1,5,261,5,1,0,technical,medium,Yes
540,0.11,0.94,7,244,4,0,0,management,medium,Yes
541,0.45,0.54,2,129,3,0,0,marketing,high,Yes
542,0.81,0.87,4,254,5,0,0,marketing,low,Yes
543,0.77,0.91,5,236,5,0,0,marketing,medium,Yes
544,0.89,0.92,5,237,5,0,0,sales,medium,Yes
545,0.43,0.49,2,135,3,0,0,sales,medium,Yes
546,0.78,1,5,236,5,0,0,sales,medium,Yes
547,0.37,0.47,2,149,3,0,0,sales,low,Yes
548,0.37,0.5,2,141,3,0,0,sales,low,Yes
549,0.85,0.82,4,270,5,0,0,sales,low,Yes
550,0.41,0.47,2,138,3,0,0,sales,low,Yes
551,0.11,0.96,6,298,4,0,0,sales,low,Yes
552,0.75,0.99,5,254,5,0,0,sales,low,Yes
553,0.82,0.85,5,248,5,0,0,sales,low,Yes
554,0.79,1,5,257,6,0,0,sales,low,Yes
555,0.43,0.53,2,150,3,0,0,sales,low,Yes
556,0.1,0.9,7,281,4,0,0,sales,low,Yes
557,0.46,0.48,2,141,3,1,0,sales,low,Yes
558,0.43,0.57,2,157,3,0,0,sales,low,Yes
559,0.43,0.55,2,136,3,0,0,sales,low,Yes
560,0.11,0.8,7,296,4,0,0,sales,low,Yes
561,0.09,0.86,6,279,4,0,0,sales,low,Yes
562,0.37,0.53,2,131,3,0,0,sales,low,Yes
563,0.4,0.57,2,160,3,0,0,accounting,low,Yes
564,0.1,0.77,7,291,4,0,0,accounting,low,Yes
565,0.41,0.53,2,157,3,0,0,accounting,low,Yes
566,0.79,0.58,3,294,4,0,0,hr,low,Yes
567,0.11,0.79,7,310,4,0,0,hr,low,Yes
568,0.1,0.97,6,282,4,0,0,hr,medium,Yes
569,0.44,0.51,2,134,3,0,0,hr,medium,Yes
570,0.25,0.46,4,214,4,0,0,technical,medium,Yes
571,0.44,0.52,2,137,3,0,0,technical,medium,Yes
572,0.73,1,4,252,5,0,0,technical,medium,Yes
573,0.75,0.97,5,243,6,0,0,technical,medium,Yes
574,0.36,0.47,2,148,3,0,0,technical,medium,Yes
575,0.37,0.49,2,151,3,0,0,technical,medium,Yes
576,0.39,0.49,2,129,3,0,0,technical,medium,Yes
577,0.48,0.78,2,198,2,0,0,technical,medium,Yes
578,0.57,0.72,4,275,6,0,0,technical,medium,Yes
579,0.9,0.96,5,243,5,0,0,technical,medium,Yes
580,0.39,0.55,2,159,3,0,0,technical,high,Yes
581,0.44,0.51,2,145,3,0,0,support,low,Yes
582,0.81,0.88,5,242,5,0,0,support,medium,Yes
583,0.74,0.87,5,242,5,0,0,support,medium,Yes
584,0.44,0.56,2,145,3,0,0,support,medium,Yes
585,0.41,0.56,2,154,3,0,1,support,medium,Yes
586,0.4,0.51,2,139,3,0,0,support,low,Yes
587,0.46,0.57,2,152,3,0,0,support,low,Yes
588,0.8,0.83,2,211,3,0,0,support,low,Yes
589,0.87,0.9,5,258,5,0,0,support,low,Yes
590,0.39,0.54,2,155,3,0,0,support,low,Yes
591,0.38,0.55,2,148,3,0,0,support,low,Yes
592,0.66,0.67,2,255,3,0,0,technical,low,Yes
593,0.1,0.8,6,264,4,0,0,technical,low,Yes
594,0.37,0.54,2,132,3,0,0,technical,low,Yes
595,0.1,0.77,6,255,4,0,0,management,low,Yes
596,0.09,0.87,5,263,4,0,0,IT,low,Yes
597,0.86,0.84,5,222,5,0,0,IT,low,Yes
598,0.11,0.9,6,263,4,0,0,IT,low,Yes
599,0.37,0.46,2,157,3,0,0,IT,low,Yes
600,0.11,0.92,7,307,4,0,0,IT,low,Yes
601,0.77,0.98,5,259,6,0,0,product_mng,low,Yes
602,0.84,0.94,5,222,6,0,0,product_mng,low,Yes
603,0.1,0.84,7,250,4,0,0,product_mng,low,Yes
604,0.83,0.9,5,245,5,0,0,product_mng,low,Yes
605,0.11,0.79,6,292,4,0,0,IT,low,Yes
606,0.86,0.92,5,252,5,0,0,RandD,low,Yes
607,0.38,0.56,2,161,3,0,0,RandD,medium,Yes
608,0.11,0.88,5,250,4,0,0,RandD,medium,Yes
609,0.45,0.49,2,134,3,0,0,RandD,medium,Yes
610,0.1,0.85,7,279,4,0,0,RandD,medium,Yes
611,0.09,0.95,7,256,4,0,0,marketing,medium,Yes
612,0.39,0.53,2,127,3,0,0,sales,medium,Yes
613,0.37,0.47,2,138,3,1,0,accounting,medium,Yes
614,0.81,0.97,5,243,5,0,0,support,medium,Yes
615,0.09,0.9,7,296,4,0,0,technical,medium,Yes
616,0.1,0.88,7,267,4,0,0,management,medium,Yes
617,0.39,0.49,2,144,3,0,0,marketing,medium,Yes
618,0.83,0.95,4,251,5,0,0,marketing,medium,Yes
619,0.45,0.57,2,148,3,0,0,marketing,high,Yes
620,0.43,0.51,2,141,3,0,0,sales,low,Yes
621,0.8,0.75,3,268,2,0,0,sales,medium,Yes
622,0.1,0.86,6,247,4,0,0,sales,medium,Yes
623,0.1,0.55,2,247,4,0,0,sales,medium,Yes
624,0.36,0.52,2,146,3,0,0,sales,medium,Yes
625,0.38,0.5,2,140,3,0,0,sales,low,Yes
626,0.78,0.98,5,263,6,0,0,sales,low,Yes
627,0.44,0.49,2,145,3,0,0,sales,low,Yes
628,0.41,0.46,2,156,3,1,0,sales,low,Yes
629,0.72,0.85,5,244,6,0,0,sales,low,Yes
630,0.46,0.54,2,144,3,0,0,sales,low,Yes
631,0.1,0.9,7,286,4,0,0,sales,low,Yes
632,0.34,0.67,4,141,2,0,0,sales,low,Yes
633,0.11,0.89,6,260,5,0,0,sales,low,Yes
634,0.38,0.56,2,154,3,0,0,sales,low,Yes
635,0.82,0.92,5,225,5,0,0,sales,low,Yes
636,0.39,0.57,2,127,3,0,0,sales,low,Yes
637,0.44,0.53,2,140,3,0,0,sales,low,Yes
638,0.43,0.52,2,147,3,0,0,sales,low,Yes
639,0.84,0.83,4,227,5,0,0,accounting,low,Yes
640,0.43,0.48,2,153,3,0,0,accounting,low,Yes
641,0.37,0.52,2,128,3,0,0,accounting,low,Yes
642,0.74,0.97,4,228,5,0,0,hr,low,Yes
643,0.73,0.97,5,235,5,0,0,hr,low,Yes
644,0.37,0.47,2,148,3,0,0,hr,low,Yes
645,0.58,0.62,4,238,3,0,0,hr,low,Yes
646,0.4,0.54,2,141,3,0,0,technical,medium,Yes
647,0.51,0.83,5,249,4,0,0,technical,medium,Yes
648,0.46,0.5,2,151,3,0,0,technical,medium,Yes
649,0.45,0.54,2,129,3,0,0,technical,medium,Yes
650,0.46,0.5,2,156,3,0,0,technical,medium,Yes
651,0.39,0.45,2,134,3,0,0,technical,medium,Yes
652,0.09,0.88,6,269,4,0,0,technical,medium,Yes
653,0.09,0.77,6,290,4,0,0,technical,medium,Yes
654,0.37,0.51,2,132,3,0,0,technical,medium,Yes
655,0.1,0.89,7,308,4,0,0,technical,medium,Yes
656,0.77,1,4,232,5,0,0,technical,medium,Yes
657,0.79,0.86,5,235,5,0,0,support,medium,Yes
658,0.43,0.55,2,130,3,0,0,support,high,Yes
659,0.38,0.53,2,146,3,0,0,support,low,Yes
660,0.77,0.91,5,221,6,0,0,support,medium,Yes
661,0.44,0.5,2,130,3,0,0,support,medium,Yes
662,0.39,0.46,2,136,3,0,0,support,medium,Yes
663,0.78,0.89,5,274,6,0,0,support,medium,Yes
664,0.1,0.79,6,256,5,0,0,support,low,Yes
665,0.1,0.77,5,276,4,0,0,support,low,Yes
666,0.75,0.85,5,267,5,0,0,support,low,Yes
667,0.46,0.62,6,213,3,0,0,support,low,Yes
668,0.91,0.97,4,274,6,0,0,technical,low,Yes
669,0.1,0.92,6,258,4,0,0,technical,low,Yes
670,0.72,0.6,3,153,5,0,0,technical,low,Yes
671,0.11,0.95,6,245,4,0,0,management,low,Yes
672,0.11,0.94,6,264,4,0,0,IT,low,Yes
673,0.46,0.57,2,154,3,0,0,IT,low,Yes
674,0.37,0.46,2,149,3,0,0,IT,low,Yes
675,0.46,0.5,2,157,3,0,0,IT,low,Yes
676,0.43,0.57,2,127,3,0,0,IT,low,Yes
677,0.11,0.82,6,270,4,0,0,product_mng,low,Yes
678,0.73,0.89,5,236,6,0,0,product_mng,low,Yes
679,0.43,0.47,2,158,3,0,0,product_mng,low,Yes
680,0.86,1,5,229,5,0,0,product_mng,low,Yes
681,0.1,0.83,6,269,4,0,0,IT,low,Yes
682,0.4,0.49,2,128,3,0,0,sales,low,Yes
683,0.11,0.87,7,278,4,0,0,sales,low,Yes
684,0.86,0.98,3,158,5,0,0,sales,low,Yes
685,0.42,1,3,202,3,0,0,sales,medium,Yes
686,0.79,0.84,4,240,5,0,0,sales,medium,Yes
687,0.1,0.96,7,255,4,0,0,marketing,medium,Yes
688,0.09,0.92,7,254,4,0,0,sales,medium,Yes
689,0.09,0.82,6,257,4,0,0,accounting,medium,Yes
690,0.87,1,4,228,5,0,0,support,medium,Yes
691,0.36,0.49,2,145,3,0,0,technical,medium,Yes
692,0.42,0.75,3,218,4,0,0,management,medium,Yes
693,0.84,0.86,5,268,5,0,0,marketing,medium,Yes
694,0.1,0.83,6,278,4,0,0,marketing,medium,Yes
695,0.78,0.71,3,249,5,0,0,marketing,medium,Yes
696,0.35,0.99,3,236,4,0,0,sales,medium,Yes
697,0.1,0.81,7,291,4,0,0,sales,high,Yes
698,0.11,0.8,6,306,4,0,0,sales,low,Yes
699,0.43,0.48,2,135,3,0,0,sales,medium,Yes
700,0.38,0.45,2,156,3,0,0,sales,medium,Yes
701,0.46,0.54,2,143,3,0,0,sales,medium,Yes
702,0.89,0.82,4,243,5,0,0,sales,medium,Yes
703,0.45,0.5,2,147,3,0,0,sales,low,Yes
704,0.44,0.53,2,159,3,0,0,sales,low,Yes
705,0.74,0.54,5,216,3,0,0,sales,low,Yes
706,0.45,0.54,2,152,3,0,0,sales,low,Yes
707,0.79,0.93,4,226,5,0,0,sales,low,Yes
708,0.79,0.91,5,271,5,0,0,sales,low,Yes
709,0.11,0.87,6,255,4,0,0,sales,low,Yes
710,0.42,0.48,2,140,3,0,0,sales,low,Yes
711,0.64,0.9,6,252,2,0,0,sales,low,Yes
712,0.4,0.55,2,159,3,0,0,sales,low,Yes
713,0.84,0.98,5,270,5,0,0,sales,low,Yes
714,0.73,0.92,5,232,5,0,0,sales,low,Yes
715,0.4,0.51,2,144,3,0,0,accounting,low,Yes
716,0.36,0.45,2,127,3,0,0,accounting,low,Yes
717,0.43,0.47,2,131,3,0,0,accounting,low,Yes
718,0.11,0.78,6,243,4,0,0,hr,low,Yes
719,0.91,1,5,244,6,0,0,hr,low,Yes
720,0.8,1,5,260,5,0,0,hr,low,Yes
721,0.42,0.49,2,139,3,0,0,hr,low,Yes
722,0.31,0.87,4,184,3,0,0,technical,low,Yes
723,0.44,0.47,2,130,3,0,0,technical,low,Yes
724,0.38,0.54,2,135,3,0,0,technical,medium,Yes
725,0.45,0.56,2,146,3,0,0,technical,medium,Yes
726,0.43,0.46,2,149,3,0,0,technical,medium,Yes
727,0.45,0.46,2,153,3,1,0,technical,medium,Yes
728,0.43,0.57,2,160,3,0,0,technical,medium,Yes
729,0.43,0.49,2,160,3,0,0,technical,medium,Yes
730,0.09,0.83,6,282,4,0,0,technical,medium,Yes
731,0.43,0.47,2,128,3,0,0,technical,medium,Yes
732,0.79,0.94,4,232,5,0,0,technical,medium,Yes
733,0.85,0.58,3,226,2,0,0,support,medium,Yes
734,0.38,0.45,2,129,3,0,0,support,medium,Yes
735,0.11,0.92,7,255,4,0,0,support,medium,Yes
736,0.83,0.99,5,258,5,0,0,support,high,Yes
737,0.81,0.91,4,229,5,0,0,support,low,Yes
738,0.42,0.56,2,143,3,0,0,support,medium,Yes
739,0.11,0.87,6,257,4,0,0,support,medium,Yes
740,0.11,0.85,7,275,4,0,0,support,medium,Yes
741,0.1,0.89,7,291,4,0,0,support,medium,Yes
742,0.5,0.54,5,153,4,0,0,support,low,Yes
743,0.44,0.49,2,154,3,0,0,support,low,Yes
744,0.11,0.9,6,301,4,0,0,technical,low,Yes
745,0.39,0.52,2,134,3,0,0,technical,low,Yes
746,0.11,0.78,6,245,4,0,0,technical,low,Yes
747,0.36,0.5,2,132,3,0,0,management,low,Yes
748,0.43,0.51,2,130,3,0,0,IT,low,Yes
749,0.4,0.5,2,127,3,0,0,IT,low,Yes
750,0.86,0.84,4,246,6,0,0,IT,low,Yes
751,0.38,0.49,2,145,3,0,0,IT,low,Yes
752,0.46,0.45,2,138,3,0,1,IT,low,Yes
753,0.37,0.57,2,129,3,0,0,product_mng,low,Yes
754,0.43,0.52,2,150,3,0,0,product_mng,low,Yes
755,0.66,0.93,5,253,5,0,0,product_mng,low,Yes
756,0.37,0.48,2,160,3,0,0,product_mng,low,Yes
757,0.77,0.92,5,235,5,0,0,IT,low,Yes
758,0.38,0.55,2,151,3,0,0,sales,low,Yes
759,0.39,0.54,2,127,3,0,0,sales,low,Yes
760,0.41,0.55,2,151,3,0,0,sales,low,Yes
761,0.1,0.9,7,290,4,0,0,sales,low,Yes
762,0.09,0.93,6,249,4,0,0,sales,low,Yes
763,0.41,0.47,2,131,3,0,0,marketing,medium,Yes
764,0.39,0.46,2,159,3,0,0,sales,medium,Yes
765,0.83,0.99,4,223,5,0,0,accounting,medium,Yes
766,0.09,0.87,3,214,2,0,0,support,medium,Yes
767,0.75,0.81,5,227,5,0,0,technical,medium,Yes
768,0.44,0.54,2,127,3,0,0,management,medium,Yes
769,0.1,0.84,6,293,5,0,0,marketing,medium,Yes
770,0.42,0.46,2,141,3,0,0,marketing,medium,Yes
771,0.1,0.83,6,300,4,0,0,marketing,medium,Yes
772,0.1,0.86,6,309,4,0,0,sales,medium,Yes
773,0.31,0.77,4,149,3,0,0,sales,medium,Yes
774,0.42,0.54,2,159,3,0,0,sales,medium,Yes
775,0.38,0.5,2,152,3,0,0,sales,high,Yes
776,0.39,0.57,2,158,3,0,0,sales,low,Yes
777,0.1,0.97,6,254,5,0,0,sales,medium,Yes
778,0.11,0.93,6,294,4,0,0,sales,medium,Yes
779,0.1,0.92,7,269,4,0,0,sales,medium,Yes
780,0.11,0.9,7,247,4,0,0,sales,medium,Yes
781,0.44,0.65,3,271,4,0,0,sales,low,Yes
782,0.91,0.96,4,232,5,0,0,sales,low,Yes
783,0.72,1,4,245,5,0,0,sales,low,Yes
784,0.36,0.46,2,132,3,0,0,sales,low,Yes
785,0.44,0.57,2,131,3,0,0,sales,low,Yes
786,0.85,0.99,5,248,5,0,0,sales,low,Yes
787,0.78,0.93,5,225,5,0,0,sales,low,Yes
788,0.39,0.46,2,156,3,0,0,sales,low,Yes
789,0.78,0.81,3,222,2,0,0,sales,low,Yes
790,0.1,0.92,6,243,4,1,0,sales,low,Yes
791,0.23,0.99,4,204,4,1,0,accounting,low,Yes
792,0.11,0.87,6,301,4,0,0,accounting,low,Yes
793,0.9,0.83,5,259,5,0,0,accounting,low,Yes
794,0.91,0.89,4,247,5,0,0,hr,low,Yes
795,0.11,0.79,7,295,4,0,0,hr,low,Yes
796,0.43,0.54,2,150,3,0,0,hr,low,Yes
797,0.45,0.49,2,151,3,0,0,hr,low,Yes
798,0.11,0.91,5,291,4,0,0,technical,low,Yes
799,0.11,0.93,6,253,4,1,0,technical,low,Yes
800,0.43,0.5,2,161,3,0,0,technical,low,Yes
801,0.91,0.97,4,251,6,0,0,technical,low,Yes
802,0.43,0.55,2,153,3,0,0,technical,medium,Yes
803,0.85,0.82,5,264,6,0,0,technical,medium,Yes
804,0.1,0.77,6,310,4,0,0,technical,medium,Yes
805,0.81,0.95,5,266,5,0,0,technical,medium,Yes
806,0.36,0.62,4,237,2,0,0,technical,medium,Yes
807,0.45,0.54,2,138,3,0,0,technical,medium,Yes
808,0.86,1,5,227,5,0,0,technical,medium,Yes
809,0.71,1,4,300,5,0,0,support,medium,Yes
810,0.11,0.97,7,310,4,0,0,support,medium,Yes
811,0.84,0.93,5,236,5,0,0,support,medium,Yes
812,0.09,0.97,7,288,4,0,0,support,medium,Yes
813,0.38,0.49,2,127,3,0,0,support,medium,Yes
814,0.15,0.55,6,139,4,0,0,support,high,Yes
815,0.1,0.92,7,253,4,1,0,support,low,Yes
816,0.8,0.97,4,218,5,1,0,support,medium,Yes
817,0.84,0.97,5,251,5,0,0,support,medium,Yes
818,0.11,0.87,6,264,4,0,0,support,medium,Yes
819,0.89,0.79,3,149,2,0,0,support,medium,Yes
820,0.45,0.51,2,138,3,0,0,technical,low,Yes
821,0.11,0.93,7,284,4,0,0,technical,low,Yes
822,0.74,0.93,5,244,5,0,0,technical,low,Yes
823,0.41,0.5,2,128,3,0,0,management,low,Yes
824,0.44,0.53,2,154,3,0,0,IT,low,Yes
825,0.37,0.56,2,138,3,0,0,IT,low,Yes
826,0.11,0.86,6,308,4,0,0,IT,low,Yes
827,0.1,0.93,6,269,4,0,0,IT,low,Yes
828,0.7,0.74,6,136,3,0,0,IT,low,Yes
829,0.59,1,2,160,5,0,0,product_mng,low,Yes
830,0.38,0.53,2,138,3,0,0,product_mng,low,Yes
831,0.72,0.95,4,220,5,0,0,product_mng,low,Yes
832,0.73,1,5,274,5,0,0,product_mng,low,Yes
833,0.39,0.48,2,161,3,0,0,IT,low,Yes
834,0.89,0.82,5,224,6,0,0,RandD,low,Yes
835,0.89,1,4,260,5,0,0,RandD,low,Yes
836,0.11,0.78,6,300,4,1,0,RandD,low,Yes
837,0.43,0.56,2,133,3,0,0,RandD,low,Yes
838,0.09,0.93,6,308,4,0,0,RandD,low,Yes
839,0.81,0.9,5,238,6,0,0,marketing,low,Yes
840,0.37,0.53,2,126,3,0,0,sales,low,Yes
841,0.36,0.56,2,138,3,0,0,accounting,medium,Yes
842,0.11,0.85,6,299,4,0,0,support,medium,Yes
843,0.1,0.85,6,254,4,0,0,technical,medium,Yes
844,0.66,0.47,7,156,2,0,0,management,medium,Yes
845,0.39,0.47,2,152,3,0,0,marketing,medium,Yes
846,0.44,0.51,2,146,3,0,0,marketing,medium,Yes
847,0.1,0.84,6,253,4,0,0,marketing,medium,Yes
848,0.79,0.94,5,227,6,0,0,sales,medium,Yes
849,0.1,0.81,6,301,4,1,0,sales,medium,Yes
850,0.54,0.94,6,294,3,0,0,sales,medium,Yes
851,0.37,0.47,2,151,3,0,0,sales,medium,Yes
852,0.37,0.57,2,128,3,0,0,sales,medium,Yes
853,0.82,0.89,5,217,5,0,0,sales,high,Yes
854,0.45,0.52,2,160,3,0,0,sales,low,Yes
855,0.79,0.9,5,263,5,0,0,sales,medium,Yes
856,0.42,0.56,2,156,3,0,0,sales,medium,Yes
857,0.1,0.85,6,273,4,0,0,sales,medium,Yes
858,0.11,0.78,6,303,4,0,0,sales,medium,Yes
859,0.74,1,4,253,5,0,0,sales,low,Yes
860,0.1,0.93,6,270,4,0,0,sales,low,Yes
861,0.79,1,4,218,5,0,0,sales,low,Yes
862,0.43,0.48,2,144,3,0,0,sales,low,Yes
863,0.41,0.47,2,154,3,0,0,sales,low,Yes
864,0.39,0.55,2,146,3,0,0,sales,low,Yes
865,0.1,0.94,6,260,4,0,0,sales,low,Yes
866,0.82,0.85,5,218,5,0,0,sales,low,Yes
867,0.41,0.46,2,128,3,0,0,accounting,low,Yes
868,0.42,0.56,2,128,3,0,0,accounting,low,Yes
869,0.74,0.88,4,248,6,0,0,accounting,low,Yes
870,0.38,0.57,2,152,3,1,0,hr,low,Yes
871,0.39,0.56,2,126,3,0,0,hr,low,Yes
872,0.87,0.94,4,260,5,0,0,hr,low,Yes
873,0.1,0.9,5,263,4,0,0,hr,low,Yes
874,0.78,1,5,220,5,0,0,technical,low,Yes
875,0.14,0.73,7,282,5,0,0,technical,low,Yes
876,0.11,0.94,6,277,5,0,0,technical,low,Yes
877,0.91,0.94,5,257,5,0,0,technical,low,Yes
878,0.49,0.63,6,265,3,0,0,technical,low,Yes
879,0.38,0.47,2,143,3,0,0,technical,low,Yes
880,0.82,0.97,5,263,5,0,0,technical,medium,Yes
881,0.38,0.88,3,154,4,0,0,technical,medium,Yes
882,0.89,1,5,253,5,0,0,technical,medium,Yes
883,0.11,0.79,6,294,4,0,0,technical,medium,Yes
884,0.37,0.51,2,128,3,0,0,technical,medium,Yes
885,0.38,0.5,2,153,3,0,0,support,medium,Yes
886,0.78,0.87,5,256,5,0,0,support,medium,Yes
887,0.41,0.51,2,127,3,0,0,support,medium,Yes
888,0.41,0.51,2,137,3,0,0,support,medium,Yes
889,0.11,0.83,6,295,4,0,0,support,medium,Yes
890,0.11,0.79,6,281,4,0,0,support,medium,Yes
891,0.43,0.57,2,131,3,1,0,support,medium,Yes
892,0.75,0.86,5,237,5,0,0,support,high,Yes
893,0.74,0.99,4,276,5,0,0,support,low,Yes
894,0.85,0.85,5,267,5,0,0,support,medium,Yes
895,0.73,0.92,5,266,5,0,0,support,medium,Yes
896,0.1,0.79,6,294,4,0,0,technical,medium,Yes
897,0.44,0.56,2,134,3,0,0,technical,medium,Yes
898,0.3,0.56,3,309,4,1,0,technical,low,Yes
899,0.11,0.77,7,273,4,0,0,management,low,Yes
900,0.84,0.83,5,238,5,0,0,IT,low,Yes
901,0.78,0.94,5,271,6,0,0,IT,low,Yes
902,0.43,0.53,2,145,3,0,0,IT,low,Yes
903,0.36,0.55,2,152,3,0,0,IT,low,Yes
904,0.43,0.47,2,128,3,0,0,IT,low,Yes
905,0.45,0.46,2,142,3,0,0,product_mng,low,Yes
906,0.76,0.93,5,238,5,0,0,product_mng,low,Yes
907,0.1,0.78,7,286,4,0,0,product_mng,low,Yes
908,0.09,0.86,6,291,4,0,0,product_mng,low,Yes
909,0.92,1,5,259,5,0,0,IT,low,Yes
910,0.92,0.9,5,248,5,0,0,sales,low,Yes
911,0.79,0.98,4,271,5,0,0,sales,low,Yes
912,0.43,0.51,2,140,3,0,0,sales,low,Yes
913,0.8,0.95,4,274,5,0,0,sales,low,Yes
914,0.44,0.49,2,127,3,1,0,sales,low,Yes
915,0.89,0.87,5,275,6,0,0,marketing,low,Yes
916,0.48,0.88,3,239,3,0,0,sales,low,Yes
917,0.11,0.82,6,304,4,1,0,accounting,low,Yes
918,0.38,0.55,2,145,3,0,0,support,low,Yes
919,0.11,0.85,6,259,4,0,0,technical,medium,Yes
920,0.82,0.86,4,264,5,0,0,management,medium,Yes
921,0.37,0.45,2,160,3,0,0,marketing,medium,Yes
922,0.4,0.48,2,138,3,0,0,marketing,medium,Yes
923,0.43,0.47,2,137,3,0,0,marketing,medium,Yes
924,0.44,0.5,2,156,3,0,0,sales,medium,Yes
925,0.42,0.56,2,147,3,0,0,sales,medium,Yes
926,0.11,0.8,7,243,4,0,0,sales,medium,Yes
927,0.78,0.87,4,236,5,0,0,sales,medium,Yes
928,0.46,0.86,2,212,4,0,0,sales,medium,Yes
929,0.77,0.91,5,261,6,0,0,sales,medium,Yes
930,0.83,0.82,4,243,5,0,0,sales,medium,Yes
931,0.32,0.58,5,271,5,0,0,sales,high,Yes
932,0.9,0.92,5,154,4,0,0,sales,low,Yes
933,0.42,0.52,2,151,3,0,0,sales,medium,Yes
934,0.1,0.96,6,254,4,1,0,sales,medium,Yes
935,0.1,0.91,6,285,4,0,0,sales,medium,Yes
936,0.44,0.49,2,130,3,0,0,sales,medium,Yes
937,0.1,0.95,7,301,4,0,0,sales,low,Yes
938,0.11,0.8,6,286,4,0,0,sales,low,Yes
939,0.1,0.89,6,246,4,0,0,sales,low,Yes
940,0.39,0.47,2,135,3,0,0,sales,low,Yes
941,0.92,0.92,4,245,5,0,0,sales,low,Yes
942,0.43,0.56,2,136,3,0,0,sales,low,Yes
943,0.11,0.89,6,301,4,0,0,accounting,low,Yes
944,0.81,1,5,235,5,0,0,accounting,low,Yes
945,0.11,0.85,7,272,4,0,0,accounting,low,Yes
946,0.87,1,5,274,5,0,0,hr,low,Yes
947,0.37,0.46,2,131,3,0,0,hr,low,Yes
